5462:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5472:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5474:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5477:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5478:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5479:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5480:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5499:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5500:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5502:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5512:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5527:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5529:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5530:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5535:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5536:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5542:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5551:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5562:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5580:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5584:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5601:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5611:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5632:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5640:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5644:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5645:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5656:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5666:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5683:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5691:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5696:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5702:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5707:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5717:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5718:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5721:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5722:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5741:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5765:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5766:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5780:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5784:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5788:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5798:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5803:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5817:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5822:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5834:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5858:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5863:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5864:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5865:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5866:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5876:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5884:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5890:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5891:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5892:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5894:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5896:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5904:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5905:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5922:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5923:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5943:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5947:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5956:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5964:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5978:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5990:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
5994:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6001:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6002:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6013:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6018:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6020:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6027:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6031:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6062:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6067:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6073:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6076:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6078:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6083:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6093:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6109:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6110:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6118:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6128:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6135:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6137:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6139:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6140:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6145:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6146:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6155:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6161:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6162:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6164:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6179:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6186:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6192:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6202:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6205:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6207:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6210:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6219:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6228:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6270:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6271:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6274:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6283:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6290:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6292:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6298:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6301:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6312:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6331:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6336:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6338:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6345:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6351:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6357:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6371:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6391:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6392:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6395:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6404:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6407:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6413:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6420:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6450:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6457:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6469:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6475:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6520:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6536:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6543:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6555:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6565:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6568:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6569:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6587:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6593:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6594:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6597:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6600:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6601:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6602:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6603:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6641:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6642:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6655:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6658:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6671:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6676:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6682:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6694:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6698:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6723:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6724:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6725:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6728:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6735:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6736:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6737:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6749:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6755:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6773:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6792:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6793:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6843:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6851:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6881:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6883:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6886:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6889:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6894:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6895:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6898:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6903:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6932:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6933:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6935:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6939:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6948:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6950:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
6958:(17, 3675),(302, 1929),(654, 1611),(76, 1565),(616, 1438),(58, 1362),(8, 1159),(866, 1136),(84, 1100),(29, 1006)
